volcano,lat,lon,v_alt,yyyy,mm,dd,type,vei,p_alt_obs,p_alt_est,so2(kt)
Piton_de_la_Fournaise,-21.229,55.713,2.631,2019,8,12,eff,0,-999.0,7.631,0.53
Piton_de_la_Fournaise,-21.229,55.713,2.631,2019,8,13,eff,0,-999.0,3.0,0.05
Piton_de_la_Fournaise,-21.229,55.713,2.631,2019,8,14,eff,0,-999.0,3.0,0.4
Piton_de_la_Fournaise,-21.229,55.713,2.631,2019,8,15,eff,0,-999.0,3.0,0.03
Sheveluch,56.653,161.36,3.283,2019,8,29,exp,3,11.0,-999.0,25.0
Sheveluch,56.653,161.36,3.283,2019,10,21,exp,3,11.0,-999.0,8.0
Lateiki,-19.18,-174.87,0.043,2019,10,13,exp,2,-999.0,5.0,0.2
Piton_de_la_Fournaise,-21.229,55.713,2.631,2019,10,26,eff,0,-999.0,7.631,2.0
Shishaldin,54.75,-163.97,2.857,2020,1,3,exp,2,8.0,-999.0,1.0
Shishaldin,54.75,-163.97,2.857,2020,1,7,exp,2,8.0,-999.0,1.0
Taal,14.002,120.993,0.311,2020,1,12,exp,4,17.0,-999.0,170.0
Fernandina,-0.37,-91.55,1.495,2020,1,12,eff,2,3.0,-999.0,18.0
Shishaldin,54.75,-163.97,2.857,2020,1,19,exp,2,8.0,-999.0,20.0
Kuchinoerabujima,30.443,130.217,0.657,2020,2,3,exp,2,8.0,-999.0,5.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2020,2,10,eff,0,-999.0,7.631,1.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2020,2,11,eff,0,-999.0,3.0,0.6
Piton_de_la_Fournaise,-21.229,55.713,2.631,2020,2,12,eff,0,-999.0,3.0,0.2
Piton_de_la_Fournaise,-21.229,55.713,2.631,2020,2,13,eff,0,-999.0,3.0,0.4
Piton_de_la_Fournaise,-21.229,55.713,2.631,2020,2,14,eff,0,-999.0,3.0,1.4
Piton_de_la_Fournaise,-21.229,55.713,2.631,2020,2,15,eff,0,-999.0,3.0,0.8
Piton_de_la_Fournaise,-21.229,55.713,2.631,2020,4,2,eff,0,-999.0,7.631,0.05
Piton_de_la_Fournaise,-21.229,55.713,2.631,2020,4,3,eff,0,-999.0,3.0,4.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2020,4,4,eff,0,-999.0,3.0,2.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2020,4,5,eff,0,-999.0,3.0,5.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2020,4,6,eff,0,-999.0,3.0,5.0
Krakatau,-6.102,105.423,0.813,2020,4,10,exp,3,15.0,-999.0,50.0
Nishinoshima,27.247,140.874,0.025,2020,6,11,eff,2,3.0,-999.0,0.5
Nishinoshima,27.247,140.874,0.025,2020,6,12,eff,2,3.0,-999.0,0.3
Nishinoshima,27.247,140.874,0.025,2020,6,13,eff,2,3.0,-999.0,0.8
Nishinoshima,27.247,140.874,0.025,2020,6,14,eff,2,3.0,-999.0,1.6
Nishinoshima,27.247,140.874,0.025,2020,6,15,eff,2,3.0,-999.0,2.3
Nishinoshima,27.247,140.874,0.025,2020,6,16,eff,2,3.0,-999.0,2.1
Nishinoshima,27.247,140.874,0.025,2020,6,17,eff,2,3.0,-999.0,2.2
Nishinoshima,27.247,140.874,0.025,2020,6,18,eff,2,3.0,-999.0,0.0
Nishinoshima,27.247,140.874,0.025,2020,6,19,eff,2,3.0,-999.0,2.6
Nishinoshima,27.247,140.874,0.025,2020,6,20,eff,2,3.0,-999.0,5.9
Nishinoshima,27.247,140.874,0.025,2020,6,21,eff,2,3.0,-999.0,8.6
Nishinoshima,27.247,140.874,0.025,2020,6,22,eff,2,3.0,-999.0,4.1
Nishinoshima,27.247,140.874,0.025,2020,6,23,eff,2,3.0,-999.0,0.0
Nishinoshima,27.247,140.874,0.025,2020,6,24,eff,2,3.0,-999.0,4.8
Nishinoshima,27.247,140.874,0.025,2020,6,25,eff,2,3.0,-999.0,13.5
Nishinoshima,27.247,140.874,0.025,2020,6,26,eff,2,3.0,-999.0,14.4
Nishinoshima,27.247,140.874,0.025,2020,6,27,eff,2,3.0,-999.0,17.7
Nishinoshima,27.247,140.874,0.025,2020,6,28,eff,2,3.0,-999.0,21.8
Nishinoshima,27.247,140.874,0.025,2020,6,29,eff,2,3.0,-999.0,31.3
Nishinoshima,27.247,140.874,0.025,2020,6,30,eff,2,3.0,-999.0,31.6
Nishinoshima,27.247,140.874,0.025,2020,7,1,eff,2,5.0,-999.0,20.8
Nishinoshima,27.247,140.874,0.025,2020,7,2,eff,2,5.0,-999.0,13.5
Nishinoshima,27.247,140.874,0.025,2020,7,3,eff,2,5.0,-999.0,26.4
Nishinoshima,27.247,140.874,0.025,2020,7,4,eff,2,8.0,-999.0,40.2
Nishinoshima,27.247,140.874,0.025,2020,7,5,eff,2,5.0,-999.0,32.5
Nishinoshima,27.247,140.874,0.025,2020,7,6,eff,2,5.0,-999.0,33.5
Nishinoshima,27.247,140.874,0.025,2020,7,7,eff,2,5.0,-999.0,33.2
Nishinoshima,27.247,140.874,0.025,2020,7,8,eff,2,5.0,-999.0,30.8
Nishinoshima,27.247,140.874,0.025,2020,7,9,eff,2,5.0,-999.0,28.8
Nishinoshima,27.247,140.874,0.025,2020,7,10,eff,2,5.0,-999.0,36.3
Nishinoshima,27.247,140.874,0.025,2020,7,11,eff,2,5.0,-999.0,33.9
Nishinoshima,27.247,140.874,0.025,2020,7,12,eff,2,5.0,-999.0,34.0
Nishinoshima,27.247,140.874,0.025,2020,7,13,eff,2,5.0,-999.0,15.7
Nishinoshima,27.247,140.874,0.025,2020,7,14,eff,2,5.0,-999.0,30.6
Nishinoshima,27.247,140.874,0.025,2020,7,15,eff,2,5.0,-999.0,29.3
Nishinoshima,27.247,140.874,0.025,2020,7,16,eff,2,5.0,-999.0,24.1
Nishinoshima,27.247,140.874,0.025,2020,7,17,eff,2,5.0,-999.0,21.0
Nishinoshima,27.247,140.874,0.025,2020,7,18,eff,2,5.0,-999.0,8.7
Nishinoshima,27.247,140.874,0.025,2020,7,19,eff,2,5.0,-999.0,17.4
Nishinoshima,27.247,140.874,0.025,2020,7,20,eff,2,5.0,-999.0,18.0
Nishinoshima,27.247,140.874,0.025,2020,7,21,eff,2,5.0,-999.0,19.1
Nishinoshima,27.247,140.874,0.025,2020,7,22,eff,2,5.0,-999.0,11.2
Nishinoshima,27.247,140.874,0.025,2020,7,23,eff,2,5.0,-999.0,9.8
Nishinoshima,27.247,140.874,0.025,2020,7,24,eff,2,5.0,-999.0,15.3
Nishinoshima,27.247,140.874,0.025,2020,7,25,eff,2,5.0,-999.0,23.1
Nishinoshima,27.247,140.874,0.025,2020,7,26,eff,2,5.0,-999.0,28.0
Nishinoshima,27.247,140.874,0.025,2020,7,27,eff,2,5.0,-999.0,22.2
Nishinoshima,27.247,140.874,0.025,2020,7,28,eff,2,5.0,-999.0,12.1
Nishinoshima,27.247,140.874,0.025,2020,7,29,eff,2,5.0,-999.0,3.6
Nishinoshima,27.247,140.874,0.025,2020,7,30,eff,2,5.0,-999.0,11.1
Nishinoshima,27.247,140.874,0.025,2020,7,31,eff,2,5.0,-999.0,23.2
Nishinoshima,27.247,140.874,0.025,2020,8,1,eff,2,5.0,-999.0,48.1
Nishinoshima,27.247,140.874,0.025,2020,8,2,eff,2,5.0,-999.0,43.5
Nishinoshima,27.247,140.874,0.025,2020,8,3,eff,2,5.0,-999.0,37.5
Nishinoshima,27.247,140.874,0.025,2020,8,4,eff,2,5.0,-999.0,10.0
Nishinoshima,27.247,140.874,0.025,2020,8,5,eff,2,5.0,-999.0,20.2
Nishinoshima,27.247,140.874,0.025,2020,8,6,eff,2,5.0,-999.0,37.6
Nishinoshima,27.247,140.874,0.025,2020,8,7,eff,2,5.0,-999.0,27.9
Nishinoshima,27.247,140.874,0.025,2020,8,8,eff,2,5.0,-999.0,20.5
Nishinoshima,27.247,140.874,0.025,2020,8,9,eff,2,5.0,-999.0,13.3
Nishinoshima,27.247,140.874,0.025,2020,8,10,eff,2,5.0,-999.0,13.1
Nishinoshima,27.247,140.874,0.025,2020,8,11,eff,2,5.0,-999.0,13.7
Nishinoshima,27.247,140.874,0.025,2020,8,12,eff,2,5.0,-999.0,0.0
Nishinoshima,27.247,140.874,0.025,2020,8,13,eff,2,5.0,-999.0,0.0
Nishinoshima,27.247,140.874,0.025,2020,8,14,eff,2,5.0,-999.0,0.8
Nishinoshima,27.247,140.874,0.025,2020,8,15,eff,2,5.0,-999.0,2.4
Nishinoshima,27.247,140.874,0.025,2020,8,16,eff,2,5.0,-999.0,2.2
Nishinoshima,27.247,140.874,0.025,2020,8,17,eff,2,5.0,-999.0,3.1
Nishinoshima,27.247,140.874,0.025,2020,8,18,eff,2,5.0,-999.0,2.1
Nishinoshima,27.247,140.874,0.025,2020,8,19,eff,2,3.0,-999.0,1.4
Nishinoshima,27.247,140.874,0.025,2020,8,20,eff,2,3.0,-999.0,0.9
Sangay,-2.005,-78.341,5.286,2020,9,20,exp,3,16.0,-999.0,1.0
Bezymianny,55.978,160.587,2.882,2020,10,21,exp,3,11.0,-999.0,3.0
Lewotolo,-8.274,123.508,1.431,2020,11,29,exp,3,17.0,-999.0,30.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2020,12,7,eff,0,-999.0,7.631,2.0
Etna,37.734,15.004,3.35,2020,12,21,exp,2,12.0,-999.0,7.0
Etna,37.734,15.004,3.35,2021,2,16,exp,3,10.0,-999.0,3.0
Etna,37.734,15.004,3.35,2021,2,18,exp,3,8.0,-999.0,7.0
Etna,37.734,15.004,3.35,2021,2,19,exp,3,13.0,-999.0,7.0
Etna,37.734,15.004,3.35,2021,2,21,exp,3,12.0,-999.0,11.0
Etna,37.734,15.004,3.35,2021,2,23,exp,3,12.0,-999.0,15.0
Etna,37.734,15.004,3.35,2021,2,24,exp,3,12.0,-999.0,15.0
Etna,37.734,15.004,3.35,2021,2,28,exp,3,12.0,-999.0,15.0
Sinabung,3.17,98.392,2.46,2021,3,2,exp,3,12.0,-999.0,3.0
Etna,37.734,15.004,3.35,2021,3,2,exp,3,8.0,-999.0,9.0
Etna,37.734,15.004,3.35,2021,3,4,exp,3,8.0,-999.0,10.0
Etna,37.734,15.004,3.35,2021,3,7,exp,3,8.0,-999.0,12.0
Etna,37.734,15.004,3.35,2021,3,10,exp,3,8.0,-999.0,16.0
Sangay,-2.005,-78.341,5.286,2021,3,11,exp,3,17.0,-999.0,40.0
Etna,37.734,15.004,3.35,2021,3,12,exp,3,10.0,-999.0,11.0
Etna,37.734,15.004,3.35,2021,3,15,exp,3,8.0,-999.0,13.0
Etna,37.734,15.004,3.35,2021,3,17,exp,3,6.0,-999.0,11.0
Etna,37.734,15.004,3.35,2021,3,19,exp,3,12.0,-999.0,13.0
Fagradalsfjall,63.895,-22.258,0.25,2021,3,23,eff,0,1.0,-999.0,0.3
Fagradalsfjall,63.895,-22.258,0.25,2021,3,24,eff,0,1.0,-999.0,0.2
Etna,37.734,15.004,3.35,2021,3,24,exp,3,12.0,-999.0,14.0
Fagradalsfjall,63.895,-22.258,0.25,2021,3,28,eff,0,1.0,-999.0,0.3
Fagradalsfjall,63.895,-22.258,0.25,2021,3,31,eff,0,1.0,-999.0,2.0
Etna,37.734,15.004,3.35,2021,4,1,exp,2,10.0,-999.0,7.0
Soufriere_St_Vincent,13.33,-61.18,1.22,2021,4,9,exp,4,18.0,-999.0,500.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,4,10,eff,0,-999.0,7.631,0.8
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,4,11,eff,0,-999.0,3.0,1.5
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,4,12,eff,0,-999.0,3.0,1.8
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,4,13,eff,0,-999.0,3.0,0.4
Fagradalsfjall,63.895,-22.258,0.25,2021,4,13,eff,0,1.0,-999.0,0.1
Sangay,-2.005,-78.341,5.286,2021,4,13,exp,3,12.0,-999.0,20.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,4,14,eff,0,-999.0,3.0,0.1
Fagradalsfjall,63.895,-22.258,0.25,2021,4,14,eff,0,1.0,-999.0,0.2
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,4,15,eff,0,-999.0,3.0,0.03
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,4,16,eff,0,-999.0,3.0,0.2
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,4,17,eff,0,-999.0,3.0,0.01
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,4,18,eff,0,-999.0,3.0,0.2
Fagradalsfjall,63.895,-22.258,0.25,2021,4,18,eff,0,1.0,-999.0,0.1
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,4,19,eff,0,-999.0,3.0,0.13
Fagradalsfjall,63.895,-22.258,0.25,2021,4,19,eff,0,1.0,-999.0,0.1
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,4,20,eff,0,-999.0,3.0,0.44
Fagradalsfjall,63.895,-22.258,0.25,2021,4,20,eff,0,1.0,-999.0,0.1
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,4,21,eff,0,-999.0,3.0,0.51
Fagradalsfjall,63.895,-22.258,0.25,2021,4,21,eff,0,1.0,-999.0,0.3
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,4,22,eff,0,-999.0,3.0,0.05
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,4,24,eff,0,-999.0,3.0,0.22
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,4,25,eff,0,-999.0,3.0,0.23
Fagradalsfjall,63.895,-22.258,0.25,2021,4,25,eff,0,2.0,-999.0,1.2
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,4,26,eff,0,-999.0,3.0,0.04
Fagradalsfjall,63.895,-22.258,0.25,2021,4,26,eff,0,2.0,-999.0,0.2
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,4,27,eff,0,-999.0,3.0,0.02
Fagradalsfjall,63.895,-22.258,0.25,2021,4,27,eff,0,2.0,-999.0,0.5
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,4,28,eff,0,-999.0,3.0,0.01
Fagradalsfjall,63.895,-22.258,0.25,2021,4,28,eff,0,2.0,-999.0,0.2
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,4,29,eff,0,-999.0,3.0,0.07
Fagradalsfjall,63.895,-22.258,0.25,2021,4,29,eff,0,2.0,-999.0,2.2
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,4,30,eff,0,-999.0,3.0,0.03
Fagradalsfjall,63.895,-22.258,0.25,2021,4,30,eff,0,2.0,-999.0,0.4
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,5,1,eff,0,-999.0,3.0,0.13
Fagradalsfjall,63.895,-22.258,0.25,2021,5,1,eff,0,2.0,-999.0,0.4
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,5,2,eff,0,-999.0,3.0,0.13
Fagradalsfjall,63.895,-22.258,0.25,2021,5,2,eff,0,2.0,-999.0,5.8
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,5,3,eff,0,-999.0,3.0,0.13
Fagradalsfjall,63.895,-22.258,0.25,2021,5,3,eff,0,2.0,-999.0,1.6
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,5,4,eff,0,-999.0,3.0,0.01
Fagradalsfjall,63.895,-22.258,0.25,2021,5,4,eff,0,2.0,-999.0,0.2
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,5,5,eff,0,-999.0,3.0,0.02
Fagradalsfjall,63.895,-22.258,0.25,2021,5,5,eff,0,2.0,-999.0,1.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,5,6,eff,0,-999.0,3.0,0.01
Fagradalsfjall,63.895,-22.258,0.25,2021,5,6,eff,0,2.0,-999.0,12.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,5,7,eff,0,-999.0,3.0,0.04
Fagradalsfjall,63.895,-22.258,0.25,2021,5,7,eff,0,2.0,-999.0,0.5
Sangay,-2.005,-78.341,5.286,2021,5,7,exp,3,17.0,-999.0,13.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,5,8,eff,0,-999.0,3.0,0.06
Fagradalsfjall,63.895,-22.258,0.25,2021,5,8,eff,0,2.0,-999.0,1.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,5,9,eff,0,-999.0,3.0,0.01
Fagradalsfjall,63.895,-22.258,0.25,2021,5,9,eff,0,2.0,-999.0,2.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,5,10,eff,0,-999.0,3.0,0.04
Fagradalsfjall,63.895,-22.258,0.25,2021,5,10,eff,0,2.0,-999.0,2.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,5,11,eff,0,-999.0,3.0,0.06
Fagradalsfjall,63.895,-22.258,0.25,2021,5,11,eff,0,2.0,-999.0,8.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,5,12,eff,0,-999.0,3.0,0.07
Fagradalsfjall,63.895,-22.258,0.25,2021,5,12,eff,0,2.0,-999.0,14.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,5,13,eff,0,-999.0,3.0,0.01
Fagradalsfjall,63.895,-22.258,0.25,2021,5,13,eff,0,2.0,-999.0,23.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,5,14,eff,0,-999.0,3.0,0.01
Fagradalsfjall,63.895,-22.258,0.25,2021,5,14,eff,0,2.0,-999.0,11.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,5,15,eff,0,-999.0,3.0,0.01
Fagradalsfjall,63.895,-22.258,0.25,2021,5,15,eff,0,2.0,-999.0,2.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,5,16,eff,0,-999.0,3.0,0.01
Fagradalsfjall,63.895,-22.258,0.25,2021,5,16,eff,0,2.0,-999.0,0.5
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,5,17,eff,0,-999.0,3.0,0.01
Fagradalsfjall,63.895,-22.258,0.25,2021,5,17,eff,0,2.0,-999.0,6.0
Piton_de_la_Fournaise,-21.229,55.713,2.631,2021,5,18,eff,0,-999.0,3.0,0.01
Fagradalsfjall,63.895,-22.258,0.25,2021,5,18,eff,0,2.0,-999.0,2.0
Fagradalsfjall,63.895,-22.258,0.25,2021,5,19,eff,0,2.0,-999.0,2.0
Fagradalsfjall,63.895,-22.258,0.25,2021,5,20,eff,0,2.0,-999.0,3.0
Fagradalsfjall,63.895,-22.258,0.25,2021,5,21,eff,0,2.0,-999.0,32.0
Fagradalsfjall,63.895,-22.258,0.25,2021,5,22,eff,0,2.0,-999.0,13.0
Nyiragongo,-1.52,29.25,3.469,2021,5,22,eff,1,17.0,-999.0,5.0
Fagradalsfjall,63.895,-22.258,0.25,2021,5,23,eff,0,2.0,-999.0,0.2
Fagradalsfjall,63.895,-22.258,0.25,2021,5,24,eff,0,2.0,-999.0,12.0
Fagradalsfjall,63.895,-22.258,0.25,2021,5,25,eff,0,2.0,-999.0,1.0
Fagradalsfjall,63.895,-22.258,0.25,2021,5,26,eff,0,2.0,-999.0,0.2
Great_Sitkin,52.076,-176.13,1.74,2021,5,26,exp,2,6.0,-999.0,1.0
Etna,37.734,15.004,3.35,2021,5,26,exp,2,13.0,-999.0,1.5
Fagradalsfjall,63.895,-22.258,0.25,2021,5,29,eff,0,2.0,-999.0,0.2
Etna,37.734,15.004,3.35,2021,5,30,exp,2,12.0,-999.0,1.0
Fagradalsfjall,63.895,-22.258,0.25,2021,5,31,eff,0,2.0,-999.0,0.2
Fagradalsfjall,63.895,-22.258,0.25,2021,6,1,eff,0,2.0,-999.0,0.3
Fagradalsfjall,63.895,-22.258,0.25,2021,6,2,eff,0,2.0,-999.0,1.2
Etna,37.734,15.004,3.35,2021,6,2,exp,2,12.0,-999.0,2.0
Fagradalsfjall,63.895,-22.258,0.25,2021,6,3,eff,0,2.0,-999.0,0.2
Fagradalsfjall,63.895,-22.258,0.25,2021,6,4,eff,0,2.0,-999.0,0.2
Etna,37.734,15.004,3.35,2021,6,4,exp,2,8.0,-999.0,1.0
Fagradalsfjall,63.895,-22.258,0.25,2021,6,5,eff,0,2.0,-999.0,0.2
Fagradalsfjall,63.895,-22.258,0.25,2021,6,6,eff,0,2.0,-999.0,0.2
Fagradalsfjall,63.895,-22.258,0.25,2021,6,7,eff,0,2.0,-999.0,1.0
Fagradalsfjall,63.895,-22.258,0.25,2021,6,8,eff,0,2.0,-999.0,1.9
Fagradalsfjall,63.895,-22.258,0.25,2021,6,9,eff,0,2.0,-999.0,1.6
Fagradalsfjall,63.895,-22.258,0.25,2021,6,10,eff,0,2.0,-999.0,0.3
Fagradalsfjall,63.895,-22.258,0.25,2021,6,11,eff,0,2.0,-999.0,0.5
Fagradalsfjall,63.895,-22.258,0.25,2021,6,12,eff,0,2.0,-999.0,0.2
Etna,37.734,15.004,3.35,2021,6,12,exp,2,8.0,-999.0,1.0
Fagradalsfjall,63.895,-22.258,0.25,2021,6,13,eff,0,2.0,-999.0,0.2
Fagradalsfjall,63.895,-22.258,0.25,2021,6,14,eff,0,2.0,-999.0,1.2
Etna,37.734,15.004,3.35,2021,6,14,exp,2,8.0,-999.0,2.0
Fagradalsfjall,63.895,-22.258,0.25,2021,6,15,eff,0,2.0,-999.0,0.2
Fagradalsfjall,63.895,-22.258,0.25,2021,6,16,eff,0,2.0,-999.0,0.2
Etna,37.734,15.004,3.35,2021,6,16,exp,2,11.0,-999.0,3.0
Fagradalsfjall,63.895,-22.258,0.25,2021,6,17,eff,0,2.0,-999.0,0.2
Etna,37.734,15.004,3.35,2021,6,17,exp,2,11.0,-999.0,0.5
Fagradalsfjall,63.895,-22.258,0.25,2021,6,18,eff,0,2.0,-999.0,2.0
Fagradalsfjall,63.895,-22.258,0.25,2021,6,19,eff,0,2.0,-999.0,37.0
Etna,37.734,15.004,3.35,2021,6,19,exp,2,12.0,-999.0,2.0
Fagradalsfjall,63.895,-22.258,0.25,2021,6,20,eff,0,2.0,-999.0,1.4
Etna,37.734,15.004,3.35,2021,6,20,exp,2,11.0,-999.0,2.0
Etna,37.734,15.004,3.35,2021,6,21,exp,2,10.0,-999.0,2.0
Fagradalsfjall,63.895,-22.258,0.25,2021,6,22,eff,0,2.0,-999.0,1.4
Etna,37.734,15.004,3.35,2021,6,22,exp,2,8.0,-999.0,3.0
Fagradalsfjall,63.895,-22.258,0.25,2021,6,23,eff,0,2.0,-999.0,0.2
Etna,37.734,15.004,3.35,2021,6,23,exp,2,8.0,-999.0,3.0
Etna,37.734,15.004,3.35,2021,6,23,exp,2,10.0,-999.0,3.0
Fagradalsfjall,63.895,-22.258,0.25,2021,6,24,eff,0,2.0,-999.0,0.2
Etna,37.734,15.004,3.35,2021,6,24,exp,2,10.0,-999.0,3.0
Fagradalsfjall,63.895,-22.258,0.25,2021,6,25,eff,0,2.0,-999.0,0.1
Etna,37.734,15.004,3.35,2021,6,25,exp,2,10.0,-999.0,3.0
Fagradalsfjall,63.895,-22.258,0.25,2021,6,26,eff,0,2.0,-999.0,0.1
Fagradalsfjall,63.895,-22.258,0.25,2021,6,27,eff,0,2.0,-999.0,6.0
Fagradalsfjall,63.895,-22.258,0.25,2021,6,28,eff,0,2.0,-999.0,0.1
Rincon_de_la_Vieja,10.83,-85.324,1.92,2021,6,28,exp,2,4.0,-999.0,2.0
Fagradalsfjall,63.895,-22.258,0.25,2021,6,29,eff,0,2.0,-999.0,0.1
Fagradalsfjall,63.895,-22.258,0.25,2021,6,30,eff,0,2.0,-999.0,1.1
Fagradalsfjall,63.895,-22.258,0.25,2021,7,1,eff,0,2.0,-999.0,1.0
Fagradalsfjall,63.895,-22.258,0.25,2021,7,2,eff,0,2.0,-999.0,0.2
Fagradalsfjall,63.895,-22.258,0.25,2021,7,3,eff,0,2.0,-999.0,11.0
Fagradalsfjall,63.895,-22.258,0.25,2021,7,5,eff,0,2.0,-999.0,16.0
Fagradalsfjall,63.895,-22.258,0.25,2021,7,10,eff,0,2.0,-999.0,0.4
Fagradalsfjall,63.895,-22.258,0.25,2021,7,11,eff,0,2.0,-999.0,0.4
Fagradalsfjall,63.895,-22.258,0.25,2021,7,13,eff,0,2.0,-999.0,0.1
Fagradalsfjall,63.895,-22.258,0.25,2021,7,14,eff,0,2.0,-999.0,0.1
Fagradalsfjall,63.895,-22.258,0.25,2021,7,17,eff,0,2.0,-999.0,7.0
Fagradalsfjall,63.895,-22.258,0.25,2021,7,18,eff,0,2.0,-999.0,2.4
Fagradalsfjall,63.895,-22.258,0.25,2021,7,19,eff,0,2.0,-999.0,2.7
Fagradalsfjall,63.895,-22.258,0.25,2021,7,20,eff,0,2.0,-999.0,5.1
Fagradalsfjall,63.895,-22.258,0.25,2021,7,22,eff,0,2.0,-999.0,0.3
Fagradalsfjall,63.895,-22.258,0.25,2021,7,24,eff,0,2.0,-999.0,0.3
Fagradalsfjall,63.895,-22.258,0.25,2021,7,27,eff,0,2.0,-999.0,1.0
Fagradalsfjall,63.895,-22.258,0.25,2021,7,28,eff,0,2.0,-999.0,0.1
Fagradalsfjall,63.895,-22.258,0.25,2021,7,29,eff,0,2.0,-999.0,2.0
Fagradalsfjall,63.895,-22.258,0.25,2021,7,30,eff,0,2.0,-999.0,5.0
Fagradalsfjall,63.895,-22.258,0.25,2021,7,31,eff,0,2.0,-999.0,0.1
Fagradalsfjall,63.895,-22.258,0.25,2021,8,1,eff,0,2.0,-999.0,1.0
Fagradalsfjall,63.895,-22.258,0.25,2021,8,2,eff,0,2.0,-999.0,0.1
Fagradalsfjall,63.895,-22.258,0.25,2021,8,6,eff,0,2.0,-999.0,28.0
Fagradalsfjall,63.895,-22.258,0.25,2021,8,11,eff,0,2.0,-999.0,0.2
Fagradalsfjall,63.895,-22.258,0.25,2021,8,12,eff,0,2.0,-999.0,6.7
Fukutoku_Okanoba,24.285,141.481,-0.029,2021,8,12,exp,4,17.0,-999.0,20.0
Fagradalsfjall,63.895,-22.258,0.25,2021,8,13,eff,0,2.0,-999.0,3.9
Fagradalsfjall,63.895,-22.258,0.25,2021,8,16,eff,0,2.0,-999.0,1.3
Fagradalsfjall,63.895,-22.258,0.25,2021,8,18,eff,0,2.0,-999.0,1.4
Fagradalsfjall,63.895,-22.258,0.25,2021,8,26,eff,0,2.0,-999.0,1.5
Fagradalsfjall,63.895,-22.258,0.25,2021,8,28,eff,0,2.0,-999.0,0.1
Fagradalsfjall,63.895,-22.258,0.25,2021,8,30,eff,0,2.0,-999.0,0.3
Fagradalsfjall,63.895,-22.258,0.25,2021,8,31,eff,0,2.0,-999.0,0.8
Fagradalsfjall,63.895,-22.258,0.25,2021,9,2,eff,0,2.0,-999.0,1.9
Fagradalsfjall,63.895,-22.258,0.25,2021,9,12,eff,0,2.0,-999.0,0.2
Fagradalsfjall,63.895,-22.258,0.25,2021,9,13,eff,0,2.0,-999.0,0.2
Fagradalsfjall,63.895,-22.258,0.25,2021,9,14,eff,0,2.0,-999.0,0.1
Fagradalsfjall,63.895,-22.258,0.25,2021,9,15,eff,0,2.0,-999.0,0.1
Fagradalsfjall,63.895,-22.258,0.25,2021,9,16,eff,0,2.0,-999.0,0.1
Fagradalsfjall,63.895,-22.258,0.25,2021,9,17,eff,0,2.0,-999.0,0.1
La_Palma,28.57,-17.83,2.43,2021,9,20,eff,1,-999.0,4.6,23.6
Etna,37.734,15.004,3.35,2021,9,21,exp,2,8.0,-999.0,14.0
La_Palma,28.57,-17.83,2.43,2021,9,21,eff,1,-999.0,3.7,49.7
